Scenario,Version,Game,Measure,value
balanced,Working,2022-06-28_Detroit_Tigers_at_San_Francisco_Giants,Is_Day_Game,0.0
balanced,Working,2022-06-28_Detroit_Tigers_at_San_Francisco_Giants,Is_Dome,0.0
balanced,Working,2022-06-28_Detroit_Tigers_at_San_Francisco_Giants,Elevation_Ft,0.0
balanced,Working,2022-06-28_Baltimore_Orioles_at_Seattle_Mariners,Total_Score,2
balanced,Working,2022-06-28_Baltimore_Orioles_at_Seattle_Mariners,Weather_Temp,59
balanced,Working,2022-06-28_Baltimore_Orioles_at_Seattle_Mariners,Wind_MPH,1.0
balanced,Working,2022-06-28_Baltimore_Orioles_at_Seattle_Mariners,Is_Day_Game,0.0
balanced,Working,2022-06-28_Baltimore_Orioles_at_Seattle_Mariners,Is_Dome,0.0
balanced,Working,2022-06-28_Baltimore_Orioles_at_Seattle_Mariners,Elevation_Ft,10.0
balanced,Working,2022-06-29_Milwaukee_Brewers_at_Tampa_Bay_Rays,Total_Score,8
balanced,Working,2022-06-29_Milwaukee_Brewers_at_Tampa_Bay_Rays,Weather_Temp,72
balanced,Working,2022-06-29_Milwaukee_Brewers_at_Tampa_Bay_Rays,Wind_MPH,0.0
balanced,Working,2022-06-29_Milwaukee_Brewers_at_Tampa_Bay_Rays,Is_Day_Game,1.0
balanced,Working,2022-06-29_Milwaukee_Brewers_at_Tampa_Bay_Rays,Is_Dome,1.0
balanced,Working,2022-06-29_Milwaukee_Brewers_at_Tampa_Bay_Rays,Elevation_Ft,15.0
balanced,Working,2022-06-29_Pittsburgh_Pirates_at_Washington_Nationals,Total_Score,15
balanced,Working,2022-06-29_Pittsburgh_Pirates_at_Washington_Nationals,Weather_Temp,82
balanced,Working,2022-06-29_Pittsburgh_Pirates_at_Washington_Nationals,Wind_MPH,8.0
balanced,Working,2022-06-29_Pittsburgh_Pirates_at_Washington_Nationals,Is_Day_Game,1.0
balanced,Working,2022-06-29_Pittsburgh_Pirates_at_Washington_Nationals,Is_Dome,0.0
balanced,Working,2022-06-29_Pittsburgh_Pirates_at_Washington_Nationals,Elevation_Ft,35.0
balanced,Working,2022-06-29_Athletics_at_New_York_Yankees,Total_Score,8
balanced,Working,2022-06-29_Athletics_at_New_York_Yankees,Weather_Temp,81
balanced,Working,2022-06-29_Athletics_at_New_York_Yankees,Wind_MPH,6.0
balanced,Working,2022-06-29_Athletics_at_New_York_Yankees,Is_Day_Game,1.0
balanced,Working,2022-06-29_Athletics_at_New_York_Yankees,Is_Dome,0.0
balanced,Working,2022-06-29_Athletics_at_New_York_Yankees,Elevation_Ft,55.0
balanced,Working,2022-06-29_Houston_Astros_at_New_York_Mets,Total_Score,2
balanced,Working,2022-06-29_Houston_Astros_at_New_York_Mets,Weather_Temp,82
balanced,Working,2022-06-29_Houston_Astros_at_New_York_Mets,Wind_MPH,7.0
balanced,Working,2022-06-29_Houston_Astros_at_New_York_Mets,Is_Day_Game,1.0
balanced,Working,2022-06-29_Houston_Astros_at_New_York_Mets,Is_Dome,0.0
balanced,Working,2022-06-29_Houston_Astros_at_New_York_Mets,Elevation_Ft,10.0
balanced,Working,2022-06-29_Texas_Rangers_at_Kansas_City_Royals,Total_Score,3
balanced,Working,2022-06-29_Texas_Rangers_at_Kansas_City_Royals,Weather_Temp,87
balanced,Working,2022-06-29_Texas_Rangers_at_Kansas_City_Royals,Wind_MPH,10.0
balanced,Working,2022-06-29_Texas_Rangers_at_Kansas_City_Royals,Is_Day_Game,1.0
balanced,Working,2022-06-29_Texas_Rangers_at_Kansas_City_Royals,Is_Dome,0.0
balanced,Working,2022-06-29_Texas_Rangers_at_Kansas_City_Royals,Elevation_Ft,856.0
balanced,Working,2022-06-29_San_Diego_Padres_at_Arizona_Diamondbacks,Total_Score,4
balanced,Working,2022-06-29_San_Diego_Padres_at_Arizona_Diamondbacks,Weather_Temp,73
balanced,Working,2022-06-29_San_Diego_Padres_at_Arizona_Diamondbacks,Wind_MPH,0.0
balanced,Working,2022-06-29_San_Diego_Padres_at_Arizona_Diamondbacks,Is_Day_Game,1.0
balanced,Working,2022-06-29_San_Diego_Padres_at_Arizona_Diamondbacks,Is_Dome,1.0
balanced,Working,2022-06-29_San_Diego_Padres_at_Arizona_Diamondbacks,Elevation_Ft,1086.0
balanced,Working,2022-06-29_Detroit_Tigers_at_San_Francisco_Giants,Total_Score,5
balanced,Working,2022-06-29_Detroit_Tigers_at_San_Francisco_Giants,Weather_Temp,61
balanced,Working,2022-06-29_Detroit_Tigers_at_San_Francisco_Giants,Wind_MPH,15.0
balanced,Working,2022-06-29_Detroit_Tigers_at_San_Francisco_Giants,Is_Day_Game,1.0
balanced,Working,2022-06-29_Detroit_Tigers_at_San_Francisco_Giants,Is_Dome,0.0
balanced,Working,2022-06-29_Detroit_Tigers_at_San_Francisco_Giants,Elevation_Ft,0.0
balanced,Working,2022-06-29_Baltimore_Orioles_at_Seattle_Mariners,Total_Score,12
balanced,Working,2022-06-29_Baltimore_Orioles_at_Seattle_Mariners,Weather_Temp,62
balanced,Working,2022-06-29_Baltimore_Orioles_at_Seattle_Mariners,Wind_MPH,0.0
balanced,Working,2022-06-29_Baltimore_Orioles_at_Seattle_Mariners,Is_Day_Game,1.0
balanced,Working,2022-06-29_Baltimore_Orioles_at_Seattle_Mariners,Is_Dome,0.0
balanced,Working,2022-06-29_Baltimore_Orioles_at_Seattle_Mariners,Elevation_Ft,10.0
balanced,Working,2022-06-29_Atlanta_Braves_at_Philadelphia_Phillies,Total_Score,5
balanced,Working,2022-06-29_Atlanta_Braves_at_Philadelphia_Phillies,Weather_Temp,84
balanced,Working,2022-06-29_Atlanta_Braves_at_Philadelphia_Phillies,Wind_MPH,9.0
balanced,Working,2022-06-29_Atlanta_Braves_at_Philadelphia_Phillies,Is_Day_Game,0.0
balanced,Working,2022-06-29_Atlanta_Braves_at_Philadelphia_Phillies,Is_Dome,0.0
balanced,Working,2022-06-29_Atlanta_Braves_at_Philadelphia_Phillies,Elevation_Ft,20.0
balanced,Working,2022-06-29_Boston_Red_Sox_at_Toronto_Blue_Jays,Total_Score,11
balanced,Working,2022-06-29_Boston_Red_Sox_at_Toronto_Blue_Jays,Weather_Temp,75
balanced,Working,2022-06-29_Boston_Red_Sox_at_Toronto_Blue_Jays,Wind_MPH,6.0
balanced,Working,2022-06-29_Boston_Red_Sox_at_Toronto_Blue_Jays,Is_Day_Game,0.0
balanced,Working,2022-06-29_Boston_Red_Sox_at_Toronto_Blue_Jays,Is_Dome,0.0
balanced,Working,2022-06-29_Boston_Red_Sox_at_Toronto_Blue_Jays,Elevation_Ft,270.0
balanced,Working,2022-06-29_Minnesota_Twins_at_Cleveland_Guardians,Total_Score,13
balanced,Working,2022-06-29_Minnesota_Twins_at_Cleveland_Guardians,Weather_Temp,76
balanced,Working,2022-06-29_Minnesota_Twins_at_Cleveland_Guardians,Wind_MPH,4.0
balanced,Working,2022-06-29_Minnesota_Twins_at_Cleveland_Guardians,Is_Day_Game,0.0
balanced,Working,2022-06-29_Minnesota_Twins_at_Cleveland_Guardians,Is_Dome,0.0
balanced,Working,2022-06-29_Minnesota_Twins_at_Cleveland_Guardians,Elevation_Ft,653.0
balanced,Working,2022-06-29_Miami_Marlins_at_St._Louis_Cardinals,Total_Score,7
balanced,Working,2022-06-29_Miami_Marlins_at_St._Louis_Cardinals,Weather_Temp,90
balanced,Working,2022-06-29_Miami_Marlins_at_St._Louis_Cardinals,Wind_MPH,7.0
balanced,Working,2022-06-29_Miami_Marlins_at_St._Louis_Cardinals,Is_Day_Game,0.0
balanced,Working,2022-06-29_Miami_Marlins_at_St._Louis_Cardinals,Is_Dome,0.0
balanced,Working,2022-06-29_Miami_Marlins_at_St._Louis_Cardinals,Elevation_Ft,460.0
balanced,Working,2022-06-29_Cincinnati_Reds_at_Chicago_Cubs,Total_Score,11
balanced,Working,2022-06-29_Cincinnati_Reds_at_Chicago_Cubs,Weather_Temp,75
balanced,Working,2022-06-29_Cincinnati_Reds_at_Chicago_Cubs,Wind_MPH,7.0
balanced,Working,2022-06-29_Cincinnati_Reds_at_Chicago_Cubs,Is_Day_Game,0.0
balanced,Working,2022-06-29_Cincinnati_Reds_at_Chicago_Cubs,Is_Dome,0.0
balanced,Working,2022-06-29_Cincinnati_Reds_at_Chicago_Cubs,Elevation_Ft,595.0
balanced,Working,2022-06-29_Los_Angeles_Dodgers_at_Colorado_Rockies,Total_Score,12
balanced,Working,2022-06-29_Los_Angeles_Dodgers_at_Colorado_Rockies,Weather_Temp,87
balanced,Working,2022-06-29_Los_Angeles_Dodgers_at_Colorado_Rockies,Wind_MPH,2.0
balanced,Working,2022-06-29_Los_Angeles_Dodgers_at_Colorado_Rockies,Is_Day_Game,0.0
balanced,Working,2022-06-29_Los_Angeles_Dodgers_at_Colorado_Rockies,Is_Dome,0.0
balanced,Working,2022-06-29_Los_Angeles_Dodgers_at_Colorado_Rockies,Elevation_Ft,5190.0
balanced,Working,2022-06-29_Chicago_White_Sox_at_Los_Angeles_Angels,Total_Score,5
balanced,Working,2022-06-29_Chicago_White_Sox_at_Los_Angeles_Angels,Weather_Temp,79
balanced,Working,2022-06-29_Chicago_White_Sox_at_Los_Angeles_Angels,Wind_MPH,6.0
balanced,Working,2022-06-29_Chicago_White_Sox_at_Los_Angeles_Angels,Is_Day_Game,0.0
balanced,Working,2022-06-29_Chicago_White_Sox_at_Los_Angeles_Angels,Is_Dome,0.0
balanced,Working,2022-06-29_Chicago_White_Sox_at_Los_Angeles_Angels,Elevation_Ft,151.0
balanced,Working,2022-06-30_Minnesota_Twins_at_Cleveland_Guardians,Total_Score,8
balanced,Working,2022-06-30_Minnesota_Twins_at_Cleveland_Guardians,Weather_Temp,85
balanced,Working,2022-06-30_Minnesota_Twins_at_Cleveland_Guardians,Wind_MPH,3.0
balanced,Working,2022-06-30_Minnesota_Twins_at_Cleveland_Guardians,Is_Day_Game,1.0
balanced,Working,2022-06-30_Minnesota_Twins_at_Cleveland_Guardians,Is_Dome,0.0
balanced,Working,2022-06-30_Minnesota_Twins_at_Cleveland_Guardians,Elevation_Ft,653.0
balanced,Working,2022-06-30_Atlanta_Braves_at_Philadelphia_Phillies,Total_Score,18
balanced,Working,2022-06-30_Atlanta_Braves_at_Philadelphia_Phillies,Weather_Temp,88
balanced,Working,2022-06-30_Atlanta_Braves_at_Philadelphia_Phillies,Wind_MPH,6.0
balanced,Working,2022-06-30_Atlanta_Braves_at_Philadelphia_Phillies,Is_Day_Game,0.0
balanced,Working,2022-06-30_Atlanta_Braves_at_Philadelphia_Phillies,Is_Dome,0.0
balanced,Working,2022-06-30_Atlanta_Braves_at_Philadelphia_Phillies,Elevation_Ft,20.0
balanced,Working,2022-06-30_New_York_Yankees_at_Houston_Astros,Total_Score,3
balanced,Working,2022-06-30_New_York_Yankees_at_Houston_Astros,Weather_Temp,73
balanced,Working,2022-06-30_New_York_Yankees_at_Houston_Astros,Wind_MPH,0.0
balanced,Working,2022-06-30_New_York_Yankees_at_Houston_Astros,Is_Day_Game,0.0
balanced,Working,2022-06-30_New_York_Yankees_at_Houston_Astros,Is_Dome,1.0
balanced,Working,2022-06-30_New_York_Yankees_at_Houston_Astros,Elevation_Ft,45.0
balanced,Working,2022-06-30_Milwaukee_Brewers_at_Pittsburgh_Pirates,Total_Score,15
balanced,Working,2022-06-30_Milwaukee_Brewers_at_Pittsburgh_Pirates,Weather_Temp,88
balanced,Working,2022-06-30_Milwaukee_Brewers_at_Pittsburgh_Pirates,Wind_MPH,9.0
balanced,Working,2022-06-30_Milwaukee_Brewers_at_Pittsburgh_Pirates,Is_Day_Game,0.0
balanced,Working,2022-06-30_Milwaukee_Brewers_at_Pittsburgh_Pirates,Is_Dome,0.0
balanced,Working,2022-06-30_Milwaukee_Brewers_at_Pittsburgh_Pirates,Elevation_Ft,780.0
balanced,Working,2022-06-30_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Total_Score,5
balanced,Working,2022-06-30_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Weather_Temp,72
balanced,Working,2022-06-30_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Wind_MPH,11.0
balanced,Working,2022-06-30_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Is_Day_Game,0.0
balanced,Working,2022-06-30_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Is_Dome,0.0
balanced,Working,2022-06-30_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Elevation_Ft,270.0
balanced,Working,2022-06-30_Cincinnati_Reds_at_Chicago_Cubs,Total_Score,22
balanced,Working,2022-06-30_Cincinnati_Reds_at_Chicago_Cubs,Weather_Temp,87
balanced,Working,2022-06-30_Cincinnati_Reds_at_Chicago_Cubs,Wind_MPH,9.0
balanced,Working,2022-06-30_Cincinnati_Reds_at_Chicago_Cubs,Is_Day_Game,0.0
balanced,Working,2022-06-30_Cincinnati_Reds_at_Chicago_Cubs,Is_Dome,0.0
balanced,Working,2022-06-30_Cincinnati_Reds_at_Chicago_Cubs,Elevation_Ft,595.0
balanced,Working,2022-06-30_San_Diego_Padres_at_Los_Angeles_Dodgers,Total_Score,4
balanced,Working,2022-06-30_San_Diego_Padres_at_Los_Angeles_Dodgers,Weather_Temp,73
balanced,Working,2022-06-30_San_Diego_Padres_at_Los_Angeles_Dodgers,Wind_MPH,4.0
balanced,Working,2022-06-30_San_Diego_Padres_at_Los_Angeles_Dodgers,Is_Day_Game,0.0
balanced,Working,2022-06-30_San_Diego_Padres_at_Los_Angeles_Dodgers,Is_Dome,0.0
balanced,Working,2022-06-30_San_Diego_Padres_at_Los_Angeles_Dodgers,Elevation_Ft,515.0
balanced,Working,2022-06-30_Athletics_at_Seattle_Mariners,Total_Score,14
balanced,Working,2022-06-30_Athletics_at_Seattle_Mariners,Weather_Temp,73
balanced,Working,2022-06-30_Athletics_at_Seattle_Mariners,Wind_MPH,5.0
balanced,Working,2022-06-30_Athletics_at_Seattle_Mariners,Is_Day_Game,0.0
balanced,Working,2022-06-30_Athletics_at_Seattle_Mariners,Is_Dome,0.0
balanced,Working,2022-06-30_Athletics_at_Seattle_Mariners,Elevation_Ft,10.0
balanced,Working,2022-07-01_Boston_Red_Sox_at_Chicago_Cubs,Total_Score,11
balanced,Working,2022-07-01_Boston_Red_Sox_at_Chicago_Cubs,Weather_Temp,71
balanced,Working,2022-07-01_Boston_Red_Sox_at_Chicago_Cubs,Wind_MPH,9.0
balanced,Working,2022-07-01_Boston_Red_Sox_at_Chicago_Cubs,Is_Day_Game,1.0
balanced,Working,2022-07-01_Boston_Red_Sox_at_Chicago_Cubs,Is_Dome,0.0
balanced,Working,2022-07-01_Boston_Red_Sox_at_Chicago_Cubs,Elevation_Ft,595.0
balanced,Working,2022-07-01_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Total_Score,11
balanced,Working,2022-07-01_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Weather_Temp,78
balanced,Working,2022-07-01_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Wind_MPH,6.0
balanced,Working,2022-07-01_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Is_Day_Game,1.0
balanced,Working,2022-07-01_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Is_Dome,0.0
balanced,Working,2022-07-01_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Elevation_Ft,270.0
balanced,Working,2022-07-01_St._Louis_Cardinals_at_Philadelphia_Phillies,Total_Score,8
balanced,Working,2022-07-01_St._Louis_Cardinals_at_Philadelphia_Phillies,Weather_Temp,87
balanced,Working,2022-07-01_St._Louis_Cardinals_at_Philadelphia_Phillies,Wind_MPH,5.0
balanced,Working,2022-07-01_St._Louis_Cardinals_at_Philadelphia_Phillies,Is_Day_Game,0.0
balanced,Working,2022-07-01_St._Louis_Cardinals_at_Philadelphia_Phillies,Is_Dome,0.0
balanced,Working,2022-07-01_St._Louis_Cardinals_at_Philadelphia_Phillies,Elevation_Ft,20.0
balanced,Working,2022-07-01_Miami_Marlins_at_Washington_Nationals,Total_Score,9
balanced,Working,2022-07-01_Miami_Marlins_at_Washington_Nationals,Weather_Temp,88
balanced,Working,2022-07-01_Miami_Marlins_at_Washington_Nationals,Wind_MPH,7.0
balanced,Working,2022-07-01_Miami_Marlins_at_Washington_Nationals,Is_Day_Game,0.0
balanced,Working,2022-07-01_Miami_Marlins_at_Washington_Nationals,Is_Dome,0.0
balanced,Working,2022-07-01_Miami_Marlins_at_Washington_Nationals,Elevation_Ft,35.0
balanced,Working,2022-07-01_Atlanta_Braves_at_Cincinnati_Reds,Total_Score,10
balanced,Working,2022-07-01_Atlanta_Braves_at_Cincinnati_Reds,Weather_Temp,96
balanced,Working,2022-07-01_Atlanta_Braves_at_Cincinnati_Reds,Wind_MPH,12.0
balanced,Working,2022-07-01_Atlanta_Braves_at_Cincinnati_Reds,Is_Day_Game,0.0
balanced,Working,2022-07-01_Atlanta_Braves_at_Cincinnati_Reds,Is_Dome,0.0
balanced,Working,2022-07-01_Atlanta_Braves_at_Cincinnati_Reds,Elevation_Ft,535.0
balanced,Working,2022-07-01_Milwaukee_Brewers_at_Pittsburgh_Pirates,Total_Score,21
balanced,Working,2022-07-01_Milwaukee_Brewers_at_Pittsburgh_Pirates,Weather_Temp,86
balanced,Working,2022-07-01_Milwaukee_Brewers_at_Pittsburgh_Pirates,Wind_MPH,12.0
balanced,Working,2022-07-01_Milwaukee_Brewers_at_Pittsburgh_Pirates,Is_Day_Game,0.0
balanced,Working,2022-07-01_Milwaukee_Brewers_at_Pittsburgh_Pirates,Is_Dome,0.0
balanced,Working,2022-07-01_Milwaukee_Brewers_at_Pittsburgh_Pirates,Elevation_Ft,780.0
balanced,Working,2022-07-01_Kansas_City_Royals_at_Detroit_Tigers,Total_Score,4
balanced,Working,2022-07-01_Kansas_City_Royals_at_Detroit_Tigers,Weather_Temp,73
balanced,Working,2022-07-01_Kansas_City_Royals_at_Detroit_Tigers,Wind_MPH,7.0
balanced,Working,2022-07-01_Kansas_City_Royals_at_Detroit_Tigers,Is_Day_Game,0.0
balanced,Working,2022-07-01_Kansas_City_Royals_at_Detroit_Tigers,Is_Dome,0.0
balanced,Working,2022-07-01_Kansas_City_Royals_at_Detroit_Tigers,Elevation_Ft,600.0
balanced,Working,2022-07-01_Texas_Rangers_at_New_York_Mets,Total_Score,7
balanced,Working,2022-07-01_Texas_Rangers_at_New_York_Mets,Weather_Temp,85
balanced,Working,2022-07-01_Texas_Rangers_at_New_York_Mets,Wind_MPH,13.0
balanced,Working,2022-07-01_Texas_Rangers_at_New_York_Mets,Is_Day_Game,0.0
balanced,Working,2022-07-01_Texas_Rangers_at_New_York_Mets,Is_Dome,0.0
balanced,Working,2022-07-01_Texas_Rangers_at_New_York_Mets,Elevation_Ft,10.0
balanced,Working,2022-07-01_Arizona_Diamondbacks_at_Colorado_Rockies,Total_Score,12
balanced,Working,2022-07-01_Arizona_Diamondbacks_at_Colorado_Rockies,Weather_Temp,85
balanced,Working,2022-07-01_Arizona_Diamondbacks_at_Colorado_Rockies,Wind_MPH,8.0
balanced,Working,2022-07-01_Arizona_Diamondbacks_at_Colorado_Rockies,Is_Day_Game,0.0
balanced,Working,2022-07-01_Arizona_Diamondbacks_at_Colorado_Rockies,Is_Dome,0.0
balanced,Working,2022-07-01_Arizona_Diamondbacks_at_Colorado_Rockies,Elevation_Ft,5190.0
balanced,Working,2022-07-01_Los_Angeles_Angels_at_Houston_Astros,Total_Score,9
balanced,Working,2022-07-01_Los_Angeles_Angels_at_Houston_Astros,Weather_Temp,73
balanced,Working,2022-07-01_Los_Angeles_Angels_at_Houston_Astros,Wind_MPH,0.0
balanced,Working,2022-07-01_Los_Angeles_Angels_at_Houston_Astros,Is_Day_Game,0.0
balanced,Working,2022-07-01_Los_Angeles_Angels_at_Houston_Astros,Is_Dome,1.0
balanced,Working,2022-07-01_Los_Angeles_Angels_at_Houston_Astros,Elevation_Ft,45.0
balanced,Working,2022-07-01_Baltimore_Orioles_at_Minnesota_Twins,Total_Score,5
balanced,Working,2022-07-01_Baltimore_Orioles_at_Minnesota_Twins,Weather_Temp,81
balanced,Working,2022-07-01_Baltimore_Orioles_at_Minnesota_Twins,Wind_MPH,12.0
balanced,Working,2022-07-01_Baltimore_Orioles_at_Minnesota_Twins,Is_Day_Game,0.0
balanced,Working,2022-07-01_Baltimore_Orioles_at_Minnesota_Twins,Is_Dome,0.0
balanced,Working,2022-07-01_Baltimore_Orioles_at_Minnesota_Twins,Elevation_Ft,828.0
balanced,Working,2022-07-01_San_Diego_Padres_at_Los_Angeles_Dodgers,Total_Score,6
balanced,Working,2022-07-01_San_Diego_Padres_at_Los_Angeles_Dodgers,Weather_Temp,74
balanced,Working,2022-07-01_San_Diego_Padres_at_Los_Angeles_Dodgers,Wind_MPH,4.0
balanced,Working,2022-07-01_San_Diego_Padres_at_Los_Angeles_Dodgers,Is_Day_Game,0.0
balanced,Working,2022-07-01_San_Diego_Padres_at_Los_Angeles_Dodgers,Is_Dome,0.0
balanced,Working,2022-07-01_San_Diego_Padres_at_Los_Angeles_Dodgers,Elevation_Ft,515.0
balanced,Working,2022-07-01_Athletics_at_Seattle_Mariners,Total_Score,4
balanced,Working,2022-07-01_Athletics_at_Seattle_Mariners,Weather_Temp,74
balanced,Working,2022-07-01_Athletics_at_Seattle_Mariners,Wind_MPH,7.0
balanced,Working,2022-07-01_Athletics_at_Seattle_Mariners,Is_Day_Game,0.0
balanced,Working,2022-07-01_Athletics_at_Seattle_Mariners,Is_Dome,0.0
balanced,Working,2022-07-01_Athletics_at_Seattle_Mariners,Elevation_Ft,10.0
balanced,Working,2022-07-01_Chicago_White_Sox_at_San_Francisco_Giants,Total_Score,1
balanced,Working,2022-07-01_Chicago_White_Sox_at_San_Francisco_Giants,Weather_Temp,56
balanced,Working,2022-07-01_Chicago_White_Sox_at_San_Francisco_Giants,Wind_MPH,18.0
balanced,Working,2022-07-01_Chicago_White_Sox_at_San_Francisco_Giants,Is_Day_Game,0.0
balanced,Working,2022-07-01_Chicago_White_Sox_at_San_Francisco_Giants,Is_Dome,0.0
balanced,Working,2022-07-01_Chicago_White_Sox_at_San_Francisco_Giants,Elevation_Ft,0.0
balanced,Working,2022-07-02_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Total_Score,16
balanced,Working,2022-07-02_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Weather_Temp,81
balanced,Working,2022-07-02_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Wind_MPH,19.0
balanced,Working,2022-07-02_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Is_Day_Game,0.0
balanced,Working,2022-07-02_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Is_Dome,0.0
balanced,Working,2022-07-02_Tampa_Bay_Rays_at_Toronto_Blue_Jays,Elevation_Ft,270.0
balanced,Working,2022-07-02_New_York_Yankees_at_Cleveland_Guardians,Total_Score,7
balanced,Working,2022-07-02_New_York_Yankees_at_Cleveland_Guardians,Weather_Temp,76
balanced,Working,2022-07-02_New_York_Yankees_at_Cleveland_Guardians,Wind_MPH,2.0
balanced,Working,2022-07-02_New_York_Yankees_at_Cleveland_Guardians,Is_Day_Game,0.0
balanced,Working,2022-07-02_New_York_Yankees_at_Cleveland_Guardians,Is_Dome,0.0
balanced,Working,2022-07-02_New_York_Yankees_at_Cleveland_Guardians,Elevation_Ft,653.0
balanced,Working,2022-07-02_Baltimore_Orioles_at_Minnesota_Twins,Total_Score,7
balanced,Working,2022-07-02_Baltimore_Orioles_at_Minnesota_Twins,Weather_Temp,67
balanced,Working,2022-07-02_Baltimore_Orioles_at_Minnesota_Twins,Wind_MPH,4.0
balanced,Working,2022-07-02_Baltimore_Orioles_at_Minnesota_Twins,Is_Day_Game,1.0
balanced,Working,2022-07-02_Baltimore_Orioles_at_Minnesota_Twins,Is_Dome,0.0
balanced,Working,2022-07-02_Baltimore_Orioles_at_Minnesota_Twins,Elevation_Ft,828.0
balanced,Working,2022-07-02_St._Louis_Cardinals_at_Philadelphia_Phillies,Total_Score,13
balanced,Working,2022-07-02_St._Louis_Cardinals_at_Philadelphia_Phillies,Weather_Temp,91
balanced,Working,2022-07-02_St._Louis_Cardinals_at_Philadelphia_Phillies,Wind_MPH,10.0
balanced,Working,2022-07-02_St._Louis_Cardinals_at_Philadelphia_Phillies,Is_Day_Game,1.0
balanced,Working,2022-07-02_St._Louis_Cardinals_at_Philadelphia_Phillies,Is_Dome,0.0
balanced,Working,2022-07-02_St._Louis_Cardinals_at_Philadelphia_Phillies,Elevation_Ft,20.0
balanced,Working,2022-07-02_Chicago_White_Sox_at_San_Francisco_Giants,Total_Score,8
balanced,Working,2022-07-02_Chicago_White_Sox_at_San_Francisco_Giants,Weather_Temp,59
balanced,Working,2022-07-02_Chicago_White_Sox_at_San_Francisco_Giants,Wind_MPH,20.0
balanced,Working,2022-07-02_Chicago_White_Sox_at_San_Francisco_Giants,Is_Day_Game,1.0
balanced,Working,2022-07-02_Chicago_White_Sox_at_San_Francisco_Giants,Is_Dome,0.0
balanced,Working,2022-07-02_Chicago_White_Sox_at_San_Francisco_Giants,Elevation_Ft,0.0
balanced,Working,2022-07-02_Miami_Marlins_at_Washington_Nationals,Total_Score,8
balanced,Working,2022-07-02_Miami_Marlins_at_Washington_Nationals,Weather_Temp,89
balanced,Working,2022-07-02_Miami_Marlins_at_Washington_Nationals,Wind_MPH,10.0
